sample_id,word_id_gold,word_gold,lemma_gold,pos_gold,token_idx,word_id_pred,word_pred,lemma_pred,pos_pred,word_match
Ang.58b15b,http://gams.uni-graz.at/o:glossvibe.bvi#Ang.58b15b.0,idest,idest,CCONJ,0,http://gams.uni-graz.at/o:glossvibe.bvi#Ang.58b15b.0,idest,idest,CCONJ,True
Ang.58b15b,http://gams.uni-graz.at/o:glossvibe.bvi#Ang.58b15b.1,praesenti,praesens,ADJ,1,http://gams.uni-graz.at/o:glossvibe.bvi#Ang.58b15b.1,praesenti,praesum,VERB,True
Ang.58b15b,http://gams.uni-graz.at/o:glossvibe.bvi#Ang.58b15b.2,argumento,argumentum,NOUN,2,http://gams.uni-graz.at/o:glossvibe.bvi#Ang.58b15b.2,argumento,argumentum,NOUN,True
BCr.32c21,http://gams.uni-graz.at/o:glossvibe.bvi#BCr.32c21.0,argumentum,argumentum,NOUN,0,http://gams.uni-graz.at/o:glossvibe.bvi#BCr.32c21.0,argumentum,argumentum,NOUN,True
BVi.04c24a,http://gams.uni-graz.at/o:glossvibe.bvi#BVi.04c24a.0,argumento,argumentum,NOUN,0,http://gams.uni-graz.at/o:glossvibe.bvi#BVi.04c24a.0,argumento,argumentum,NOUN,True
Ang.58b06c,http://gams.uni-graz.at/o:glossvibe.bvi#Ang.58b06c.0,egiptiorum,aegyptius,ADJ,0,http://gams.uni-graz.at/o:glossvibe.bvi#Ang.58b06c.0,egiptiorum,egipto,VERB,True
BVi.04c10.60,http://gams.uni-graz.at/o:glossvibe.bvi#BVi.04c10.60.0,aetas,aetas,NOUN,0,http://gams.uni-graz.at/o:glossvibe.bvi#BVi.04c10.60.0,aetas,aetas,NOUN,True
BVi.04c10.60,http://gams.uni-graz.at/o:glossvibe.bvi#BVi.04c10.60.1,lunae,luna,NOUN,1,http://gams.uni-graz.at/o:glossvibe.bvi#BVi.04c10.60.1,lunae,luna,NOUN,True
BVi.04c10.60,http://gams.uni-graz.at/o:glossvibe.bvi#BVi.04c10.60.3,kalendis,kalenda,NOUN,2,http://gams.uni-graz.at/o:glossvibe.bvi#BVi.04c10.60.2,kalendis,kalio,VERB,True
BVi.04c24b.67,http://gams.uni-graz.at/o:glossvibe.bvi#BVi.04c24b.67.3,kalendae,kalenda,NOUN,0,http://gams.uni-graz.at/o:glossvibe.bvi#BVi.04c24b.67.0,kalendae,kaleo,VERB,True
BCr.32c12,http://gams.uni-graz.at/o:glossvibe.bvi#BCr.32c12.4,kalendis,kalenda,NOUN,0,http://gams.uni-graz.at/o:glossvibe.bvi#BCr.32c12.0,kalendis,kalio,VERB,True
BCr.32c12,http://gams.uni-graz.at/o:glossvibe.bvi#BCr.32c12.5,ianuaris,ianuarius,NOUN,1,http://gams.uni-graz.at/o:glossvibe.bvi#BCr.32c12.1,ianuaris,ianuar,NOUN,True
BVi.04c18.63,http://gams.uni-graz.at/o:glossvibe.bvi#BVi.04c18.63.3,kalendis,kalenda,NOUN,0,http://gams.uni-graz.at/o:glossvibe.bvi#BVi.04c18.63.0,kalendis,kalio,VERB,True
BVi.04c18.63,http://gams.uni-graz.at/o:glossvibe.bvi#BVi.04c18.63.4,ianuariis,ianuarius,NOUN,1,http://gams.uni-graz.at/o:glossvibe.bvi#BVi.04c18.63.1,ianuariis,ianuarius,ADJ,True
Ang.58b27,http://gams.uni-graz.at/o:glossvibe.bvi#Ang.58b27.2,a,a,ADP,0,http://gams.uni-graz.at/o:glossvibe.bvi#Ang.58b27.0,a,ab,ADP,True
Ang.58b27,http://gams.uni-graz.at/o:glossvibe.bvi#Ang.58b27.3,te,tu,PRON,1,http://gams.uni-graz.at/o:glossvibe.bvi#Ang.58b27.1,te,tu,PRON,True
BVi.04d26.74,http://gams.uni-graz.at/o:glossvibe.bvi#BVi.04d26.74.06,idest,idest,CCONJ,0,http://gams.uni-graz.at/o:glossvibe.bvi#BVi.04d26.74.0,idest,idest,CCONJ,True
BVi.04d26.74,http://gams.uni-graz.at/o:glossvibe.bvi#BVi.04d26.74.07,nonus,nonus,NOUN,1,http://gams.uni-graz.at/o:glossvibe.bvi#BVi.04d26.74.1,nonus,nonus,ADJ,True
Ang.59a15,http://gams.uni-graz.at/o:glossvibe.bvi#Ang.59a15.0,idest,idest,CCONJ,0,http://gams.uni-graz.at/o:glossvibe.bvi#Ang.59a15.0,idest,idest,CCONJ,True
Ang.59a15,http://gams.uni-graz.at/o:glossvibe.bvi#Ang.59a15.1,dies,dies,NOUN,1,http://gams.uni-graz.at/o:glossvibe.bvi#Ang.59a15.1,dies,dies,NOUN,True
BVi.04d30,http://gams.uni-graz.at/o:glossvibe.bvi#BVi.04d30.0,idest,idest,CCONJ,0,http://gams.uni-graz.at/o:glossvibe.bvi#BVi.04d30.0,idest,idest,CCONJ,True
BVi.04d30,http://gams.uni-graz.at/o:glossvibe.bvi#BVi.04d30.1,dies,dies,NOUN,1,http://gams.uni-graz.at/o:glossvibe.bvi#BVi.04d30.1,dies,dies,NOUN,True
